ID_id,ID_tdate,ID_bdate,ID_sex,Task_onset,Task_offset,Task_model_type,Task_correct_final_ci,Construct_Action_onset,Construct_Action_offset,Construct_Action_action_cd,Construct_Action_target_rgbls,Construct_Action_verticality_ab,Construct_Action_orientation_longblock_hv,Construct_Action_relation1_color_rgbls,Construct_Action_relation1_orientation_hv,Construct_Action_relation1_frontback_offset,Construct_Action_relation1_leftright_offset,Construct_Action_relation2_color_rgbls,Construct_Action_relation2_orientation_hv,Construct_Action_relation2_frontback_offset,Construct_Action_relation2_leftright_offset,Construct_Action_relation3_color_rgbls,Construct_Action_relation3_orientation_hv,Construct_Action_relation3_frontback_offset,Construct_Action_relation3_leftright_offset,Construct_Action_relation4_color_rgbls,Construct_Action_relation4_orientation_hv,Construct_Action_relation4_frontback_offset,Construct_Action_relation4_leftright_offset,Construct_Action_relation5_color_rgbls,Construct_Action_relation5_orientation_hv,Construct_Action_relation5_frontback_offset,Construct_Action_relation5_leftright_offset,Construct_Action_relation6_color_rgbls,Construct_Action_relation6_orientation_hv,Construct_Action_relation6_frontback_offset,Construct_Action_relation6_leftright_offset,Perspective_Orienting_onset,Perspective_Orienting_offset,Perspective_Orienting_direction_lr
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,401098,401098,c,bl,a,h,ys,.,-1,1,gl,h,1,0,bs,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,418166,418166,d,bl,a,v,gl,v,0,1,ys,.,-1,-1,bs,.,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,423334,423334,c,bl,a,h,gl,v,0,-1,ys,.,-1,-1,bs,.,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,441762,441762,c,yl,a,v,bl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,445366,445366,c,gs,a,.,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,450126,450126,d,ys,b,.,bl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,450160,450160,d,bs,b,.,bl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,450194,450194,d,gl,b,h,bl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,453186,453186,c,gl,b,h,bl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,453220,453220,c,ys,b,.,bl,v,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,453254,453254,c,bs,b,.,bl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,473620,473620,d,yl,a,h,bl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,473654,473654,d,gs,a,.,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,474946,474946,d,bl,a,v,gl,h,-1,0,bs,.,1,1,ys,.,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,484092,484092,c,bl,a,h,gl,v,0,-1,bs,.,1,1,ys,.,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,496434,496434,c,yl,a,h,bl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,496468,496468,c,gs,a,.,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",225522,225522,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",231744,231744,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",245854,245854,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",264384,264384,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",270028,270028,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",301920,301920,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",318648,318648,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",326740,326740,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",345678,345678,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",347990,347990,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",395896,395896,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",403138,403138,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",404566,404566,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",404906,404906,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",406776,406776,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",408884,408884,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",414766,414766,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",415242,415242,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",415616,415616,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",416908,416908,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",423334,423334,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",424014,424014,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",429930,429930,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",432072,432072,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",436152,436152,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",445604,445604,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",456484,456484,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",458490,458490,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",465596,465596,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",466106,466106,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",469676,469676,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",470526,470526,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",472022,472022,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",473212,473212,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",484092,484092,.
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",484806,484806,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",485282,485282,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",487186,487186,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",488648,488648,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",493850,493850,a
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",494904,494904,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",495006,495006,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",498032,498032,c
BT_S011_AD,03/18/2024,09/05/1999,f,209814,505478,m1,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",501466,501466,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,556478,556478,c,bl,a,v,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,581808,581808,c,ys,a,.,bl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,592144,592144,c,gs,a,.,ys,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,595782,595782,d,gs,a,.,ys,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,598876,598876,d,ys,a,.,bl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,602276,602276,d,bl,a,v,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,607852,607852,c,bl,a,v,yl,v,0,-1,gl,h,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,613632,613632,c,bs,a,.,bl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,617712,617712,c,gs,a,.,bs,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,629000,629000,d,gs,a,.,bs,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,639234,639234,d,gl,b,h,bl,v,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,640526,640526,c,gl,b,h,bl,v,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,645422,645422,c,ys,a,.,bs,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,650046,650046,d,ys,a,.,bs,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,653140,653140,c,ys,a,.,bs,.,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,654296,654296,c,gs,a,.,ys,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,671602,671602,d,gs,a,.,ys,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,680000,680000,d,gl,b,v,bl,h,2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,688568,688568,d,yl,b,v,bl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,690472,690472,d,ys,a,.,bs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,691968,691968,d,bs,a,.,bl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,737698,737698,c,bl,a,v,yl,v,0,1,gl,h,1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,748510,748510,c,bs,a,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,751978,751978,c,ys,a,.,bl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,771868,771868,c,gs,a,.,ys,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,792778,792778,d,gl,b,v,bl,h,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,799408,799408,c,gl,b,v,bl,h,2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",556478,556478,.
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",607852,607852,.
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",633216,633216,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",634610,634610,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",657254,657254,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",658478,658478,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",669834,669834,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",684488,684488,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",737698,737698,.
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",740928,740928,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",741914,741914,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",743546,743546,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",755956,755956,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",759016,759016,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",759492,759492,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",776152,776152,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",780402,780402,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",782748,782748,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",803658,803658,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",808078,808078,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",819196,819196,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",821984,821984,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",822664,822664,a
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",828444,828444,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",831266,831266,c
BT_S011_AD,03/18/2024,09/05/1999,f,520030,837250,m2,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",834122,834122,c
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,868700,868700,c,yl,a,h,bl,v,0,0,ys,.,1,-2,bs,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,880464,880464,c,gl,a,h,yl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,897430,897430,d,gl,a,h,yl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,898348,898348,c,gl,a,h,yl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,909500,909500,c,gs,b,.,yl,h,1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,919598,919598,d,ys,b,.,yl,h,1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,922794,922794,d,bl,b,v,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,922828,922828,d,bs,b,.,yl,h,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,922862,922862,d,gs,b,.,yl,h,-1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,933402,933402,c,bl,b,v,yl,h,0,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,933436,933436,c,bs,b,.,yl,h,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,933470,933470,c,gs,b,.,yl,h,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,940984,940984,c,ys,b,.,yl,h,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,944996,944996,d,gl,a,v,yl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,949042,949042,c,gl,a,v,yl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,956148,956148,d,ys,b,.,yl,v,-2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,958222,958222,c,ys,b,.,yl,h,0,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1000518,1000518,d,gl,a,v,yl,h,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1020034,1020034,d,ys,b,.,yl,h,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1021462,1021462,c,ys,b,.,yl,h,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1031492,1031492,c,gl,a,v,yl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1034722,1034722,d,gl,a,h,yl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1036184,1036184,c,gl,a,h,yl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1043460,1043460,f,gs,b,.,yl,h,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1044718,1044718,d,ys,b,.,yl,h,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1046282,1046282,d,bl,b,v,yl,h,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1047132,1047132,d,bs,b,.,yl,h,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1067668,1067668,c,bl,b,v,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1067702,1067702,c,bs,b,.,yl,h,1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1067736,1067736,c,ys,b,.,yl,h,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1081846,1081846,c,gs,b,.,yl,v,2,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S011_AD,03/18/2024,09/05/1999,f,848878,1130534,m3,c,1094324,1094324,d,gl,a,h,yl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
